"age","monthsSinceM","pregnancies","children","sons","literacy","ageMarried_15_18","ageMarried_18_20","ageMarried_20_22","ageMarried_22_25","ageMarried_25_30","ageMarried_30_plus","region_10_20k","region_20k_plus","region_lisbon","region_lt10k","region_porto"
48,100,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26,37,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,51,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,11,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,30,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
28,67,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
26,19,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,114,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
22,26,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,20,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,189,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
39,167,3,4,2,1,0,0,0,0,1,0,0,0,0,1,0
43,244,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
20,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,155,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
38,257,5,5,0,1,1,0,0,0,0,0,0,0,0,1,0
28,117,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
35,186,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
43,281,4,4,3,0,0,1,0,0,0,0,0,0,0,1,0
30,114,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
22,30,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
28,65,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
25,77,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
21,10,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
33,186,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
22,18,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
42,233,7,7,3,0,0,0,0,1,0,0,0,0,0,1,0
44,293,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
49,386,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
30,58,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
37,172,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
47,161,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
49,293,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
30,102,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
47,235,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0
37,195,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
38,187,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
30,42,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
39,144,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
32,125,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
38,209,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
35,185,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
47,365,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
45,233,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
36,185,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
36,174,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
31,161,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
38,144,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
37,120,3,4,4,1,0,0,0,0,1,0,0,0,0,1,0
35,93,4,4,3,1,0,0,0,0,1,0,0,0,0,1,0
37,180,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
26,88,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
31,131,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,141,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
30,78,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
48,291,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0
36,165,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
42,256,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
45,236,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
47,308,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0
41,148,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0
47,314,8,8,2,0,0,0,1,0,0,0,0,0,0,1,0
40,248,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
32,70,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0
44,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,133,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0
29,116,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
49,342,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
47,144,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0
38,154,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
39,214,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0
37,22,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
32,114,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
40,241,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
38,164,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
48,224,6,6,3,1,0,0,0,0,0,1,1,0,0,0,0
33,155,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0
34,172,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
37,168,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
46,296,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
39,230,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
42,193,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
31,119,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
40,165,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0
45,237,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0
47,325,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
45,280,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
48,314,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,81,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
44,268,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
42,280,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
43,206,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0
46,307,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
42,232,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
21,55,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
45,291,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
36,168,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
23,55,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
47,318,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
45,159,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
45,328,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23,32,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
29,84,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
38,232,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
30,34,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
33,180,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0
40,239,3,3,2,1,0,0,1,0,0,0,0,1,0,0,0
49,192,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,176,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
31,46,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
42,232,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
32,166,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0
34,178,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
35,219,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0
34,179,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
49,383,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
32,96,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
37,162,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
32,129,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
41,215,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
41,245,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0
42,201,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
25,33,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
44,355,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
47,317,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
41,210,6,6,5,1,0,0,0,1,0,0,0,0,0,1,0
47,357,6,6,5,0,1,0,0,0,0,0,0,0,0,1,0
46,294,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
21,30,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
28,97,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
42,261,7,7,6,0,0,0,1,0,0,0,0,0,0,1,0
23,34,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
18,31,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
28,73,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,82,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
18,22,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
33,103,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,29,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
38,229,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
45,333,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0
44,303,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
28,129,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
47,327,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0
48,315,4,4,3,0,0,0,1,0,0,0,0,0,0,1,0
42,229,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0
43,83,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,148,2,3,2,1,0,0,0,0,1,0,0,0,0,1,0
37,169,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
36,144,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0
23,37,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
46,261,5,5,3,1,0,0,0,1,0,0,0,0,0,1,0
30,52,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0
33,126,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
35,160,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
45,300,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
48,360,5,5,3,1,0,1,0,0,0,0,0,0,0,1,0
49,273,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
39,281,6,6,3,1,1,0,0,0,0,0,0,0,0,1,0
32,99,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
28,21,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
44,92,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0
44,178,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
33,12,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
31,92,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
46,107,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0
40,190,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
31,116,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
20,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24,63,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
31,191,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0
40,198,5,5,2,1,0,0,0,1,0,0,0,0,0,1,0
49,272,7,7,5,0,0,0,0,1,0,0,0,0,0,1,0
34,190,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0
36,185,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
46,314,10,10,7,0,1,0,0,0,0,0,1,0,0,0,0
34,245,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0
39,223,5,5,0,1,0,0,1,0,0,0,1,0,0,0,0
23,27,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
37,202,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
44,265,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0
28,58,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
28,99,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
30,45,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
26,92,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0
26,50,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
45,213,5,5,2,1,0,0,0,0,1,0,1,0,0,0,0
28,58,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
36,130,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
39,77,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
44,163,5,5,1,1,0,0,0,0,1,0,1,0,0,0,0
35,114,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
31,31,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
30,99,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
32,106,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
36,137,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
47,167,7,7,3,1,0,0,0,1,0,0,1,0,0,0,0
31,77,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0
34,113,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
33,142,6,6,5,1,0,0,1,0,0,0,0,0,0,1,0
44,258,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
43,290,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
38,216,4,4,3,1,0,0,1,0,0,0,0,0,0,1,0
43,169,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
42,169,5,6,4,0,0,0,0,0,1,0,0,0,0,1,0
20,27,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
31,81,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
46,283,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
47,307,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0
33,173,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0
42,260,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
42,235,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
39,236,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0
45,307,6,6,3,1,0,1,0,0,0,0,0,0,0,1,0
43,272,5,5,4,1,0,0,1,0,0,0,0,0,0,1,0
38,284,7,7,1,0,1,0,0,0,0,0,0,0,0,1,0
40,166,3,3,2,0,0,0,0,0,1,0,0,0,0,1,0
27,72,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
28,95,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
44,339,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0
24,69,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
45,223,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
23,23,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
46,359,11,11,6,0,1,0,0,0,0,0,0,0,0,1,0
42,244,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
45,339,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0
38,97,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
43,289,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
42,145,3,3,3,1,0,0,0,0,0,1,0,0,0,1,0
32,77,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
40,312,7,7,3,0,0,0,0,0,0,0,0,0,0,1,0
40,121,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0
38,226,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0
40,231,7,7,4,0,0,0,1,0,0,0,0,0,0,1,0
44,293,7,8,4,0,0,1,0,0,0,0,0,0,0,1,0
49,351,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0
38,244,6,6,4,0,1,0,0,0,0,0,0,0,0,1,0
44,193,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
42,191,6,6,1,1,0,0,0,0,1,0,0,0,0,1,0
46,320,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
26,109,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
31,91,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
26,86,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
22,57,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0
48,225,7,7,4,1,0,0,0,0,1,0,0,0,0,1,0
22,38,2,3,2,1,0,1,0,0,0,0,0,0,0,1,0
19,27,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
45,333,8,8,4,0,1,0,0,0,0,0,0,0,0,1,0
39,96,3,3,2,1,0,0,0,0,0,1,0,0,0,1,0
49,339,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
33,102,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
24,80,3,3,3,1,0,1,0,0,0,0,0,0,0,1,0
36,148,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
37,148,5,5,3,1,0,0,0,0,1,0,0,0,0,1,0
42,200,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
43,268,10,10,1,1,0,0,1,0,0,0,0,0,0,1,0
25,73,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,78,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
49,169,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0
49,323,5,6,2,0,0,0,0,1,0,0,0,0,0,1,0
32,33,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
48,238,5,5,4,1,0,0,0,0,1,0,0,0,0,1,0
46,230,9,9,5,0,0,1,0,0,0,0,0,0,0,1,0
45,313,9,9,5,1,0,1,0,0,0,0,0,0,0,1,0
33,77,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
42,301,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
23,21,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
43,214,7,7,2,0,0,0,0,0,1,0,0,0,0,1,0
44,310,8,8,5,1,0,1,0,0,0,0,0,0,0,1,0
30,77,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
33,195,5,5,3,1,1,0,0,0,0,0,0,0,0,1,0
37,168,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
44,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
41,255,5,5,4,0,0,1,0,0,0,0,0,0,0,1,0
42,222,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0
23,39,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
23,28,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
37,216,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
42,184,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
44,268,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0
45,211,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0
48,268,4,4,2,0,0,0,0,0,1,0,0,0,0,1,0
37,181,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
23,47,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
35,219,8,8,5,1,1,0,0,0,0,0,0,0,0,1,0
17,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
39,198,8,8,6,1,0,0,0,1,0,0,0,0,0,1,0
24,31,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47,168,3,3,2,1,0,0,0,0,0,1,0,0,0,1,0
44,170,5,5,4,0,0,0,0,0,0,1,0,0,0,1,0
25,47,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
45,165,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0
38,191,4,4,4,1,0,0,0,1,0,0,0,0,0,1,0
41,276,8,8,3,1,0,1,0,0,0,0,0,0,0,1,0
29,48,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
43,299,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
32,115,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
30,126,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
29,114,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0
28,126,6,6,2,1,0,1,0,0,0,0,0,0,0,1,0
25,39,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
31,110,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
28,111,7,7,4,1,0,1,0,0,0,0,0,0,0,1,0
48,329,7,7,5,0,0,0,1,0,0,0,0,0,0,1,0
42,260,7,7,2,1,0,0,1,0,0,0,0,0,0,1,0
27,103,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0
48,263,5,5,1,1,0,0,0,0,1,0,0,0,0,1,0
49,343,9,9,2,1,0,0,1,0,0,0,0,0,0,1,0
45,226,8,8,3,0,0,1,0,0,0,0,0,0,0,1,0
42,236,7,7,3,0,0,0,0,1,0,0,0,0,0,1,0
42,204,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0
27,114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46,171,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,125,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
43,236,5,5,4,1,0,0,0,1,0,0,0,0,0,1,0
47,293,9,10,6,1,0,0,0,1,0,0,0,0,0,1,0
48,337,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
31,92,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
40,185,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
40,212,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
46,237,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
37,179,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
24,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,118,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
21,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,69,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
32,140,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0
28,32,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,15,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
43,283,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,68,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
44,311,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
22,57,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
47,127,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31,112,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
48,267,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
25,93,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0
42,134,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0
30,49,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
30,113,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
40,234,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43,253,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0
36,164,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
25,70,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0
48,302,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
32,181,7,7,5,1,1,0,0,0,0,0,0,0,0,1,0
25,49,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,88,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
26,57,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0
26,107,5,5,4,1,1,0,0,0,0,0,0,0,0,1,0
43,83,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0
47,397,7,7,6,1,0,0,0,0,0,0,0,0,0,1,0
35,215,7,7,4,1,1,0,0,0,0,0,0,0,0,1,0
26,57,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
28,58,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0
49,320,7,7,4,1,0,0,0,1,0,0,0,0,0,1,0
46,338,9,9,5,1,0,1,0,0,0,0,0,0,0,1,0
35,124,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
23,56,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
26,31,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
44,304,9,9,3,0,0,1,0,0,0,0,0,0,0,1,0
38,234,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
22,31,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
37,221,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0
39,279,7,8,5,0,1,0,0,0,0,0,0,0,0,1,0
46,315,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0
32,89,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0
21,34,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
48,335,5,5,2,0,0,0,1,0,0,0,0,0,0,1,0
24,34,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
31,190,10,10,5,1,1,0,0,0,0,0,0,0,0,1,0
39,278,5,5,2,0,1,0,0,0,0,0,0,0,0,1,0
30,157,5,5,5,0,1,0,0,0,0,0,0,0,0,1,0
37,214,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
46,305,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
19,9,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21,77,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
36,237,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0
23,69,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
24,59,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
43,211,8,8,4,0,0,0,1,0,0,0,0,0,0,1,0
49,292,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0
44,246,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
29,77,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
35,162,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0
49,306,6,6,3,1,0,0,0,1,0,0,0,0,0,1,0
25,33,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
44,135,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0
26,55,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
35,143,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0
46,331,11,11,7,1,0,1,0,0,0,0,0,0,0,1,0
29,118,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
40,213,4,4,2,0,0,0,0,1,0,0,0,0,0,1,0
48,278,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0
45,265,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0
44,288,5,5,4,1,0,0,1,0,0,0,0,0,0,1,0
41,225,7,7,5,0,0,0,0,1,0,0,0,0,0,1,0
33,125,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
45,303,5,5,4,0,0,0,1,0,0,0,0,0,0,1,0
41,177,5,5,4,1,0,0,0,0,1,0,0,0,0,1,0
31,160,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0
30,65,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
35,93,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
31,82,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
29,85,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
46,196,5,5,1,1,0,0,0,0,1,0,0,0,0,1,0
32,135,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
